sequence_frame,timestamp,registration_success,weak_flag,weak_multiplier,q_weak,rolling_weak_fraction,rolling_q_median,rolling_successful_frames,rolling_q_frames,gate_candidate,state_before,state_after,selected_estimator,mode_switch
4087,1.70658e+09,1,1,6.78805,0.717014,1.0,0.739806,20,20,g1,Loose,Loose,Loose_L1,0
4089,1.70658e+09,1,1,7.27382,0.835808,1.0,0.751321,20,20,g1,Loose,Loose,Loose_L1,0
4091,1.70658e+09,1,1,7.02193,0.75452,1.0,0.7584835,20,20,g1,Loose,Loose,Loose_L1,0
4093,1.70658e+09,1,1,6.87284,0.763944,1.0,0.7631954999999999,20,20,g1,Loose,Loose,Loose_L1,0
4095,1.70658e+09,1,1,7.22298,0.771832,1.0,0.7631954999999999,20,20,g1,Loose,Loose,Loose_L1,0
4097,1.70658e+09,1,1,7.35959,0.810782,1.0,0.7631954999999999,20,20,g1,Loose,Loose,Loose_L1,0
4099,1.70658e+09,1,1,7.36663,0.798341,1.0,0.7678879999999999,20,20,g1,Loose,Loose,Loose_L1,0
4101,1.70658e+09,1,1,7.06795,0.777386,1.0,0.774368,20,20,g1,Loose,Loose,Loose_L1,0
4103,1.70658e+09,1,1,6.45351,0.71125,1.0,0.774368,20,20,g1,Loose,Loose,Loose_L1,0
4105,1.70658e+09,1,1,6.90779,0.786613,1.0,0.777145,20,20,g1,Loose,Loose,Loose_L1,0
4107,1.70658e+09,1,1,6.75915,0.75212,1.0,0.777145,20,20,g1,Loose,Loose,Loose_L1,0
4109,1.70658e+09,1,1,7.19382,0.808688,1.0,0.7777675,20,20,g1,Loose,Loose,Loose_L1,0
4111,1.70658e+09,1,1,6.10716,0.71207,1.0,0.777145,20,20,g1,Loose,Loose,Loose_L1,0
4113,1.70658e+09,1,1,5.2198,0.605738,1.0,0.774368,20,20,g1,Loose,Loose,Loose_L1,0
4115,1.70658e+09,1,1,5.65546,0.65989,1.0,0.7678879999999999,20,20,g1,Loose,Loose,Loose_L1,0
4117,1.70658e+09,1,1,5.39606,0.611506,1.0,0.7678879999999999,20,20,g1,Loose,Loose,Loose_L1,0
4119,1.70658e+09,1,1,5.69395,0.713312,1.0,0.7592319999999999,20,20,g1,Loose,Loose,Loose_L1,0
4121,1.70658e+09,1,1,5.60587,0.685643,1.0,0.7592319999999999,20,20,g1,Loose,Loose,Loose_L1,0
4123,1.70658e+09,1,1,5.12496,0.625582,1.0,0.75332,20,20,g1,Loose,Loose,Loose_L1,0
4125,1.70658e+09,1,1,5.1689,0.629114,1.0,0.734567,20,20,g1,Loose,Loose,Loose_L1,0
4127,1.70658e+09,1,1,5.75578,0.717062,1.0,0.734591,20,20,g1,Loose,Loose,Loose_L1,0
4129,1.70658e+09,1,1,6.0133,0.746893,1.0,0.7319775,20,20,g1,Loose,Loose,Loose_L1,0
4131,1.70658e+09,1,1,6.47758,0.77707,1.0,0.7319775,20,20,g1,Loose,Loose,Loose_L1,0
4133,1.70658e+09,1,1,6.42107,0.730476,1.0,0.723769,20,20,g1,Loose,Loose,Loose_L1,0
4135,1.70658e+09,1,1,6.47762,0.740764,1.0,0.723769,20,20,g1,Loose,Loose,Loose_L1,0
4137,1.70658e+09,1,1,6.39949,0.723354,1.0,0.720208,20,20,g1,Loose,Loose,Loose_L1,0
4139,1.70658e+09,1,1,6.01687,0.675106,1.0,0.715187,20,20,g1,Loose,Loose,Loose_L1,0
4141,1.70658e+09,1,1,5.68837,0.69015,1.0,0.712691,20,20,g1,Loose,Loose,Loose_L1,0
4143,1.70658e+09,1,1,5.94041,0.714578,1.0,0.713945,20,20,g1,Loose,Loose,Loose_L1,0
4145,1.70658e+09,1,1,7.08415,0.841656,1.0,0.713945,20,20,g1,Loose,Loose,Loose_L1,0
4147,1.70658e+09,1,1,5.38784,0.606768,1.0,0.712691,20,20,g1,Loose,Loose,Loose_L1,0
4149,1.70658e+09,1,1,5.45409,0.644882,1.0,0.70111,20,20,g1,Loose,Loose,Loose_L1,0
4151,1.70658e+09,1,1,6.02922,0.742016,1.0,0.701731,20,20,g1,Loose,Loose,Loose_L1,0
4153,1.70658e+09,1,1,6.36464,0.703779,1.0,0.7085455,20,20,g1,Loose,Loose,Loose_L1,0
4155,1.70658e+09,1,1,6.08739,0.709472,1.0,0.711392,20,20,g1,Loose,Loose,Loose_L1,0
4157,1.70658e+09,1,1,6.33953,0.707955,1.0,0.711392,20,20,g1,Loose,Loose,Loose_L1,0
4159,1.70658e+09,1,1,6.2593,0.725484,1.0,0.712025,20,20,g1,Loose,Loose,Loose_L1,0
4161,1.70658e+09,1,1,6.47073,0.730378,1.0,0.71582,20,20,g1,Loose,Loose,Loose_L1,0
4163,1.70658e+09,1,1,6.33,0.714752,1.0,0.7159070000000001,20,20,g1,Loose,Loose,Loose_L1,0
4165,1.70658e+09,1,1,5.41516,0.614754,1.0,0.7159070000000001,20,20,g1,Loose,Loose,Loose_L1,0
4167,1.70658e+09,1,1,5.87035,0.724175,1.0,0.719053,20,20,g1,Loose,Loose,Loose_L1,0
4169,1.70658e+09,1,1,5.73822,0.678856,1.0,0.7146650000000001,20,20,g1,Loose,Loose,Loose_L1,0
4171,1.70658e+09,1,1,5.42948,0.655542,1.0,0.712025,20,20,g1,Loose,Loose,Loose_L1,0
4173,1.70658e+09,1,1,6.07265,0.741961,1.0,0.712025,20,20,g1,Loose,Loose,Loose_L1,0
4175,1.70658e+09,1,1,5.43431,0.645665,1.0,0.7087135,20,20,g1,Loose,Loose,Loose_L1,0
4177,1.70658e+09,1,1,5.95823,0.710193,1.0,0.7087135,20,20,g1,Loose,Loose,Loose_L1,0
4179,1.70658e+09,1,1,5.68276,0.664946,1.0,0.7087135,20,20,g1,Loose,Loose,Loose_L1,0
4181,1.70658e+09,1,1,5.97457,0.694514,1.0,0.7087135,20,20,g1,Loose,Loose,Loose_L1,0
4183,1.70658e+09,1,1,5.56814,0.661528,1.0,0.705867,20,20,g1,Loose,Loose,Loose_L1,0
4185,1.70658e+09,1,1,5.66661,0.680291,1.0,0.6991465,20,20,g1,Loose,Loose,Loose_L1,0
4187,1.70658e+09,1,1,5.21115,0.63229,1.0,0.6991465,20,20,g1,Loose,Loose,Loose_L1,0
4189,1.70658e+09,1,1,4.9059,0.57336,1.0,0.6991465,20,20,g1,Loose,Loose,Loose_L1,0
4191,1.70658e+09,1,1,4.78552,0.57634,1.0,0.6874024999999999,20,20,g1,Loose,Loose,Loose_L1,0
4193,1.70658e+09,1,1,5.57479,0.704148,1.0,0.6874024999999999,20,20,g1,Loose,Loose,Loose_L1,0
4195,1.70658e+09,1,1,5.10376,0.634873,1.0,0.6795735,20,20,g1,Loose,Loose,Loose_L1,0
4197,1.70658e+09,1,1,5.02666,0.632834,1.0,0.6719010000000001,20,20,g1,Loose,Loose,Loose_L1,0
4199,1.70658e+09,1,1,4.74661,0.550536,1.0,0.6632370000000001,20,20,g1,Loose,Loose,Loose_L1,0
4201,1.70658e+09,1,1,4.94401,0.618333,1.0,0.658535,20,20,g1,Loose,Loose,Loose_L1,0
4203,1.70658e+09,1,1,4.85979,0.594147,1.0,0.6506035,20,20,g1,Loose,Loose,Loose_L1,0
4205,1.70658e+09,1,1,4.72569,0.60513,1.0,0.6506035,20,20,g1,Loose,Loose,Loose_L1,0
4207,1.70658e+09,1,1,5.21379,0.666076,1.0,0.6506035,20,20,g1,Loose,Loose,Loose_L1,0
4209,1.70658e+09,1,1,5.08158,0.625166,1.0,0.640269,20,20,g1,Loose,Loose,Loose_L1,0
4211,1.70658e+09,1,1,4.6065,0.579482,1.0,0.6338535000000001,20,20,g1,Loose,Loose,Loose_L1,0
4213,1.70658e+09,1,1,5.29709,0.671219,1.0,0.6338535000000001,20,20,g1,Loose,Loose,Loose_L1,0
4215,1.70658e+09,1,1,5.02922,0.628259,1.0,0.6325620000000001,20,20,g1,Loose,Loose,Loose_L1,0
4217,1.70658e+09,1,1,5.07788,0.629217,1.0,0.6307535,20,20,g1,Loose,Loose,Loose_L1,0
4219,1.70658e+09,1,1,4.82198,0.587981,1.0,0.628738,20,20,g1,Loose,Loose,Loose_L1,0
4221,1.70658e+09,1,1,4.96103,0.615452,1.0,0.6267125,20,20,g1,Loose,Loose,Loose_L1,0
4223,1.70658e+09,1,1,4.54207,0.552042,1.0,0.6217495,20,20,g1,Loose,Loose,Loose_L1,0
4225,1.70658e+09,1,1,4.8336,0.604163,1.0,0.6168925000000001,20,20,g1,Loose,Loose,Loose_L1,0
4227,1.70658e+09,1,1,4.49754,0.566498,1.0,0.6102909999999999,20,20,g1,Loose,Loose,Loose_L1,0
4229,1.70658e+09,1,1,4.51895,0.547716,1.0,0.6102909999999999,20,20,g1,Loose,Loose,Loose_L1,0
4231,1.70658e+09,1,1,4.10103,0.506381,1.0,0.6102909999999999,20,20,g1,Loose,Loose,Loose_L1,0
4233,1.70658e+09,1,1,4.69642,0.612753,1.0,0.6089415,20,20,g1,Loose,Loose,Loose_L1,0
4235,1.70658e+09,1,1,4.65961,0.609178,1.0,0.607154,20,20,g1,Loose,Loose,Loose_L1,0
4237,1.70658e+09,1,1,4.8771,0.633007,1.0,0.607154,20,20,g1,Loose,Loose,Loose_L1,0
4239,1.70658e+09,1,1,4.70907,0.600927,1.0,0.607154,20,20,g1,Loose,Loose,Loose_L1,0
4241,1.70658e+09,1,1,4.17981,0.521758,1.0,0.6046465,20,20,g1,Loose,Loose,Loose_L1,0
4243,1.70658e+09,1,1,4.62567,0.571092,1.0,0.6046465,20,20,g1,Loose,Loose,Loose_L1,0
4245,1.70658e+09,1,1,4.2681,0.52055,1.0,0.602545,20,20,g1,Loose,Loose,Loose_L1,0
4247,1.70658e+09,1,1,4.57152,0.568517,1.0,0.594454,20,20,g1,Loose,Loose,Loose_L1,0
4249,1.70658e+09,1,1,4.52898,0.563038,1.0,0.5837315000000001,20,20,g1,Loose,Loose,Loose_L1,0
4251,1.70658e+09,1,1,4.45675,0.572407,1.0,0.580194,20,20,g1,Loose,Loose,Loose_L1,0
4253,1.70658e+09,1,1,4.52901,0.535949,1.0,0.5717495,20,20,g1,Loose,Loose,Loose_L1,0
4255,1.70658e+09,1,1,3.89656,0.509589,1.0,0.5698045,20,20,g1,Loose,Loose,Loose_L1,0
4257,1.70658e+09,1,1,3.73897,0.475465,1.0,0.5675075,20,20,g1,Loose,Loose,Loose_L1,0
4259,1.70658e+09,1,1,3.87522,0.509465,1.0,0.5647679999999999,20,20,g1,Loose,Loose,Loose_L1,0
4261,1.70658e+09,1,1,3.8822,0.506694,1.0,0.55754,20,20,g1,Loose,Loose,Loose_L1,0
4263,1.70658e+09,1,1,3.87345,0.492451,1.0,0.555377,20,20,g1,Loose,Loose,Loose_L1,0
4265,1.70658e+09,1,1,3.81739,0.489534,1.0,0.5418324999999999,20,20,g1,Loose,Loose,Loose_L1,0
4267,1.70658e+09,1,1,4.02179,0.545943,1.0,0.5409459999999999,20,20,g1,Loose,Loose,Loose_L1,0
4269,1.70658e+09,1,1,3.58448,0.471087,1.0,0.5288535000000001,20,20,g1,Loose,Loose,Loose_L1,0
4271,1.70658e+09,1,1,3.83092,0.504814,1.0,0.5288535000000001,20,20,g1,Loose,Loose,Loose_L1,0
4273,1.70658e+09,1,1,3.23012,0.426422,1.0,0.521154,20,20,g1,Loose,Loose,Loose_L1,0
4275,1.70658e+09,1,1,3.63781,0.514949,1.0,0.5177495,20,20,g1,Loose,Loose,Loose_L1,0
4277,1.70658e+09,1,1,3.73038,0.511191,1.0,0.5130699999999999,20,20,g1,Loose,Loose,Loose_L1,0
4279,1.70658e+09,1,1,3.48807,0.465713,1.0,0.5103899999999999,20,20,g1,Loose,Loose,Loose_L1,0
4281,1.70658e+09,1,1,3.32597,0.469507,1.0,0.509527,20,20,g1,Loose,Loose,Loose_L1,0
4283,1.70658e+09,1,1,3.86885,0.52771,1.0,0.509527,20,20,g1,Loose,Loose,Loose_L1,0
4285,1.70658e+09,1,1,3.21861,0.441322,1.0,0.5080795,20,20,g1,Loose,Loose,Loose_L1,0
4287,1.70658e+09,1,1,3.24433,0.443504,1.0,0.505754,20,20,g1,Loose,Loose,Loose_L1,0
4289,1.70658e+09,1,1,2.876,0.400005,1.0,0.49863250000000003,20,20,g1,Loose,Loose,Loose_L1,0
4291,1.70658e+09,1,1,3.15894,0.464927,1.0,0.49099250000000005,20,20,g1,Loose,Loose,Loose_L1,0
4293,1.70658e+09,1,1,2.6307,0.371128,1.0,0.4824995,20,20,g1,Loose,Loose,Loose_L1,0
4295,1.70658e+09,1,1,2.80549,0.409596,1.0,0.47327600000000003,20,20,g1,Loose,Loose,Loose_L1,0
4297,1.70658e+09,1,1,2.79312,0.406898,1.0,0.47029699999999997,20,20,g1,Loose,Loose,Loose_L1,0
4299,1.70658e+09,1,1,3.16185,0.425403,1.0,0.46760999999999997,20,20,g1,Loose,Loose,Loose_L1,0
4301,1.70658e+09,1,1,3.15595,0.432852,1.0,0.46531999999999996,20,20,g1,Loose,Loose,Loose_L1,0
4303,1.70658e+09,1,1,3.2676,0.465008,1.0,0.4649675,20,20,g1,Loose,Loose,Loose_L1,0
4305,1.70658e+09,1,1,3.03002,0.406273,1.0,0.4542155,20,20,g1,Loose,Loose,Loose_L1,0
4307,1.70658e+09,1,1,3.05535,0.432697,1.0,0.442413,20,20,g1,Loose,Loose,Loose_L1,0
4309,1.70658e+09,1,1,3.05512,0.43203,1.0,0.437087,20,20,g1,Loose,Loose,Loose_L1,0
4311,1.70658e+09,1,1,3.06875,0.43594,1.0,0.434396,20,20,g1,Loose,Loose,Loose_L1,0
4313,1.70658e+09,1,1,3.32765,0.469712,1.0,0.438631,20,20,g1,Loose,Loose,Loose_L1,0
4315,1.70658e+09,1,1,2.98592,0.421564,1.0,0.434396,20,20,g1,Loose,Loose,Loose_L1,0
4317,1.70658e+09,1,1,3.00082,0.434606,1.0,0.43372900000000003,20,20,g1,Loose,Loose,Loose_L1,0
4319,1.70658e+09,1,1,3.26412,0.46395,1.0,0.43372900000000003,20,20,g1,Loose,Loose,Loose_L1,0
4321,1.70658e+09,1,1,3.09076,0.432482,1.0,0.4327745,20,20,g1,Loose,Loose,Loose_L1,0
4323,1.70658e+09,1,1,2.9945,0.419343,1.0,0.43258949999999996,20,20,g1,Loose,Loose,Loose_L1,0
4325,1.70658e+09,1,1,2.97818,0.424306,1.0,0.432256,20,20,g1,Loose,Loose,Loose_L1,0
4327,1.70658e+09,1,1,2.89435,0.416082,1.0,0.4287165,20,20,g1,Loose,Loose,Loose_L1,0
4329,1.70658e+09,1,1,2.71135,0.38757,1.0,0.4287165,20,20,g1,Loose,Loose,Loose_L1,0
4331,1.70658e+09,1,1,2.84607,0.414926,1.0,0.4248545,20,20,g1,Loose,Loose,Loose_L1,0
4333,1.70658e+09,1,1,2.75076,0.397994,1.0,0.4248545,20,20,g1,Loose,Loose,Loose_L1,0
4335,1.70658e+09,1,1,2.68966,0.386447,1.0,0.4248545,20,20,g1,Loose,Loose,Loose_L1,0
4337,1.70658e+09,1,1,2.66325,0.392151,1.0,0.4248545,20,20,g1,Loose,Loose,Loose_L1,0
4339,1.70658e+09,1,1,2.73748,0.411554,1.0,0.422935,20,20,g1,Loose,Loose,Loose_L1,0
4341,1.70658e+09,1,1,2.64455,0.364232,1.0,0.42045350000000004,20,20,g1,Loose,Loose,Loose_L1,0
4343,1.70658e+09,1,1,2.36871,0.335088,1.0,0.41771250000000004,20,20,g1,Loose,Loose,Loose_L1,0
4345,1.70658e+09,1,1,2.41532,0.345217,1.0,0.41771250000000004,20,20,g1,Loose,Loose,Loose_L1,0
4347,1.70658e+09,1,1,2.26557,0.318741,1.0,0.415504,20,20,g1,Loose,Loose,Loose_L1,0
4349,1.70658e+09,1,1,2.45967,0.356989,1.0,0.41324,20,20,g1,Loose,Loose,Loose_L1,0
4351,1.70658e+09,1,1,2.31671,0.356585,1.0,0.40477399999999997,20,20,g1,Loose,Loose,Loose_L1,0
4353,1.70658e+09,1,1,2.14255,0.323828,1.0,0.39507250000000005,20,20,g1,Loose,Loose,Loose_L1,0
4355,1.70658e+09,1,1,2.28703,0.349845,1.0,0.38986050000000005,20,20,g1,Loose,Loose,Loose_L1,0
4357,1.70658e+09,1,1,2.51791,0.365474,1.0,0.3870085,20,20,g1,Loose,Loose,Loose_L1,0
4359,1.70658e+09,1,1,2.41547,0.369721,1.0,0.378084,20,20,g1,Loose,Loose,Loose_L1,0
4361,1.70658e+09,1,1,2.07462,0.311894,1.0,0.3675975,20,20,g1,Loose,Loose,Loose_L1,0
4363,1.70658e+09,1,1,2.21309,0.34281,1.0,0.364853,20,20,g1,Loose,Loose,Loose_L1,0
4365,1.70658e+09,1,1,2.47936,0.392863,1.0,0.364853,20,20,g1,Loose,Loose,Loose_L1,0
4367,1.70658e+09,1,1,2.42028,0.348911,1.0,0.3606105,20,20,g1,Loose,Loose,Loose_L1,0
4369,1.70658e+09,1,1,2.49272,0.350792,1.0,0.35678699999999997,20,20,g1,Loose,Loose,Loose_L1,0
4371,1.70658e+09,1,1,2.78167,0.404498,1.0,0.35678699999999997,20,20,g1,Loose,Loose,Loose_L1,0
4373,1.70658e+09,1,1,2.67269,0.371962,1.0,0.35678699999999997,20,20,g1,Loose,Loose,Loose_L1,0
4375,1.70658e+09,1,1,2.44199,0.337432,1.0,0.35368849999999996,20,20,g1,Loose,Loose,Loose_L1,0
4377,1.70658e+09,1,1,2.53086,0.367036,1.0,0.35368849999999996,20,20,g1,Loose,Loose,Loose_L1,0
4379,1.70658e+09,1,1,2.72132,0.393113,1.0,0.35368849999999996,20,20,g1,Loose,Loose,Loose_L1,0
4381,1.70658e+09,1,1,2.84528,0.417418,1.0,0.35368849999999996,20,20,g1,Loose,Loose,Loose_L1,0
4383,1.70658e+09,1,1,2.6963,0.379648,1.0,0.35678699999999997,20,20,g1,Loose,Loose,Loose_L1,0
4385,1.70658e+09,1,1,2.73375,0.391467,1.0,0.36123150000000004,20,20,g1,Loose,Loose,Loose_L1,0
4387,1.70658e+09,1,1,2.52992,0.375327,1.0,0.366255,20,20,g1,Loose,Loose,Loose_L1,0
4389,1.70658e+09,1,1,2.2973,0.318267,1.0,0.366255,20,20,g1,Loose,Loose,Loose_L1,0
4391,1.70658e+09,1,1,2.13339,0.323698,1.0,0.366255,20,20,g1,Loose,Loose,Loose_L1,0
4393,1.70658e+09,1,1,2.44676,0.379637,1.0,0.3683785,20,20,g1,Loose,Loose,Loose_L1,0
4395,1.70658e+09,1,1,2.23955,0.332017,1.0,0.3683785,20,20,g1,Loose,Loose,Loose_L1,0
4397,1.70658e+09,1,1,2.49094,0.362509,1.0,0.3683785,20,20,g1,Loose,Loose,Loose_L1,0
4399,1.70658e+09,1,1,2.44817,0.364089,1.0,0.3655625,20,20,g1,Loose,Loose,Loose_L1,0
4401,1.70658e+09,1,1,2.42279,0.343598,1.0,0.3655625,20,20,g1,Loose,Loose,Loose_L1,0
4403,1.70658e+09,1,1,2.37803,0.333864,1.0,0.3655625,20,20,g1,Loose,Loose,Loose_L1,0
4405,1.70658e+09,1,1,2.32723,0.334626,1.0,0.36329900000000004,20,20,g1,Loose,Loose,Loose_L1,0
4407,1.70658e+09,1,1,2.04824,0.290093,1.0,0.36329900000000004,20,20,g1,Loose,Loose,Loose_L1,0
4409,1.70658e+09,1,1,2.07312,0.302666,1.0,0.36329900000000004,20,20,g1,Loose,Loose,Loose_L1,0
4411,1.70658e+09,1,1,2.15232,0.328747,1.0,0.3530535,20,20,g1,Loose,Loose,Loose_L1,0
4413,1.70658e+09,1,1,1.89376,0.288096,1.0,0.340515,20,20,g1,Loose,Loose,Loose_L1,0
4415,1.70658e+09,1,1,1.87765,0.29388,1.0,0.33911199999999997,20,20,g1,Loose,Loose,Loose_L1,0
4417,1.70658e+09,1,1,1.88183,0.298297,1.0,0.334245,20,20,g1,Loose,Loose,Loose_L1,0
4419,1.70658e+09,1,1,1.98859,0.298019,1.0,0.3329405,20,20,g1,Loose,Loose,Loose_L1,0
4421,1.70658e+09,1,1,2.09787,0.316668,1.0,0.330382,20,20,g1,Loose,Loose,Loose_L1,0
4423,1.70658e+09,1,1,1.64811,0.251055,1.0,0.32622249999999997,20,20,g1,Loose,Loose,Loose_L1,0
4425,1.70658e+09,1,1,2.00995,0.309693,1.0,0.3209825,20,20,g1,Loose,Loose,Loose_L1,0
4427,1.70658e+09,1,1,2.08229,0.308782,1.0,0.3174675,20,20,g1,Loose,Loose,Loose_L1,0
4429,1.70658e+09,1,1,1.88219,0.270485,1.0,0.3131805,20,20,g1,Loose,Loose,Loose_L1,0
4431,1.70658e+09,1,1,2.00555,0.307411,1.0,0.3092375,20,20,g1,Loose,Loose,Loose_L1,0
4433,1.70658e+09,1,1,1.99555,0.300301,1.0,0.3080965,20,20,g1,Loose,Loose,Loose_L1,0
4435,1.70658e+09,1,1,1.76211,0.25698,1.0,0.3050385,20,20,g1,Loose,Loose,Loose_L1,0
4437,1.70658e+09,1,1,1.92973,0.300837,1.0,0.3017515,20,20,g1,Loose,Loose,Loose_L1,0
4439,1.70658e+09,1,1,1.75193,0.265871,1.0,0.300569,20,20,g1,Loose,Loose,Loose_L1,0
4441,1.70658e+09,1,1,1.97892,0.307994,1.0,0.300569,20,20,g1,Loose,Loose,Loose_L1,0
4443,1.70658e+09,1,1,1.80085,0.283074,1.0,0.299299,20,20,g1,Loose,Loose,Loose_L1,0
4445,1.70658e+09,1,1,1.86168,0.285293,1.0,0.298158,20,20,g1,Loose,Loose,Loose_L1,0
4447,1.70658e+09,1,1,1.6738,0.246454,1.0,0.298158,20,20,g1,Loose,Loose,Loose_L1,0
4449,1.70658e+09,1,1,1.82661,0.284433,1.0,0.2959495,20,20,g1,Loose,Loose,Loose_L1,0
4451,1.70658e+09,1,1,1.89613,0.290509,1.0,0.2921945,20,20,g1,Loose,Loose,Loose_L1,0
4453,1.70658e+09,1,1,1.69151,0.257908,1.0,0.2921945,20,20,g1,Loose,Loose,Loose_L1,0
4455,1.70658e+09,1,1,1.99035,0.3106,1.0,0.29426399999999997,20,20,g1,Loose,Loose,Loose_L1,0
4457,1.70658e+09,1,1,1.6943,0.258351,1.0,0.287901,20,20,g1,Loose,Loose,Loose_L1,0
4459,1.70658e+09,1,1,1.87115,0.281042,1.0,0.284863,20,20,g1,Loose,Loose,Loose_L1,0
4461,1.70658e+09,1,1,1.80328,0.277691,1.0,0.2837535,20,20,g1,Loose,Loose,Loose_L1,0
4463,1.70658e+09,1,1,1.64386,0.255664,1.0,0.2837535,20,20,g1,Loose,Loose,Loose_L1,0
4465,1.70658e+09,1,1,1.80856,0.275437,1.0,0.28205800000000003,20,20,g1,Loose,Loose,Loose_L1,0
4467,1.70658e+09,1,1,1.71968,0.269473,1.0,0.2793665,20,20,g1,Loose,Loose,Loose_L1,0
4469,1.70658e+09,1,1,1.61466,0.251124,1.0,0.2793665,20,20,g1,Loose,Loose,Loose_L1,0
4471,1.70658e+09,1,1,1.61172,0.266238,1.0,0.27656400000000003,20,20,g1,Loose,Loose,Loose_L1,0
4473,1.70658e+09,1,1,1.59219,0.249886,1.0,0.272455,20,20,g1,Loose,Loose,Loose_L1,0
4475,1.70658e+09,1,1,1.71505,0.260784,1.0,0.272455,20,20,g1,Loose,Loose,Loose_L1,0
4477,1.70658e+09,1,1,1.85126,0.301102,1.0,0.272455,20,20,g1,Loose,Loose,Loose_L1,0
4479,1.70658e+09,1,1,1.81786,0.274436,1.0,0.27493650000000003,20,20,g1,Loose,Loose,Loose_L1,0
4481,1.70658e+09,1,1,1.66027,0.257869,1.0,0.2719545,20,20,g1,Loose,Loose,Loose_L1,0
4483,1.70658e+09,1,1,1.57587,0.246575,1.0,0.2678555,20,20,g1,Loose,Loose,Loose_L1,0
4485,1.70658e+09,1,1,1.54549,0.242963,1.0,0.263511,20,20,g1,Loose,Loose,Loose_L1,0
4487,1.70658e+09,1,1,1.58591,0.241814,1.0,0.263511,20,20,g1,Loose,Loose,Loose_L1,0
4489,1.70658e+09,1,1,1.38741,0.232619,1.0,0.2595675,20,20,g1,Loose,Loose,Loose_L1,0
4491,1.70658e+09,1,1,1.45937,0.247174,1.0,0.2581295,20,20,g1,Loose,Loose,Loose_L1,0
4493,1.70658e+09,1,1,1.39914,0.223171,1.0,0.25811,20,20,g1,Loose,Loose,Loose_L1,0
4495,1.70658e+09,1,1,1.33621,0.213262,1.0,0.2567665,20,20,g1,Loose,Loose,Loose_L1,0
4497,1.70658e+09,1,1,1.65522,0.276565,1.0,0.2567665,20,20,g1,Loose,Loose,Loose_L1,0
4499,1.70658e+09,1,1,1.40917,0.216719,1.0,0.253394,20,20,g1,Loose,Loose,Loose_L1,0
4501,1.70658e+09,1,1,1.50904,0.251789,1.0,0.25145649999999997,20,20,g1,Loose,Loose,Loose_L1,0
4503,1.70658e+09,1,1,1.478,0.244805,1.0,0.250505,20,20,g1,Loose,Loose,Loose_L1,0
4505,1.70658e+09,1,1,1.46287,0.228165,1.0,0.24853,20,20,g1,Loose,Loose,Loose_L1,0
4507,1.70658e+09,1,1,1.29998,0.207848,1.0,0.2468745,20,20,g1,Loose,Loose,Loose_L1,0
4509,1.70658e+09,1,1,1.51218,0.243589,1.0,0.24569,20,20,g1,Loose,Loose,Loose_L1,0
4511,1.70658e+09,1,1,1.34598,0.214133,1.0,0.244197,20,20,g1,Loose,Loose,Loose_L1,0
4513,1.70658e+09,1,1,1.2215,0.19623,1.0,0.243276,20,20,g1,Loose,Loose,Loose_L1,0
4515,1.70658e+09,1,1,1.25604,0.212642,1.0,0.2423885,20,20,g1,Loose,Loose,Loose_L1,0
4517,1.70658e+09,1,1,1.2362,0.20952,1.0,0.2372165,20,20,g1,Loose,Loose,Loose_L1,0
4519,1.70658e+09,1,1,1.33723,0.217693,1.0,0.23039199999999999,20,20,g1,Loose,Loose,Loose_L1,0
4521,1.70658e+09,1,1,1.28239,0.208985,1.0,0.225668,20,20,g1,Loose,Loose,Loose_L1,0
4523,1.70658e+09,1,1,1.45224,0.238238,1.0,0.225668,20,20,g1,Loose,Loose,Loose_L1,0
4525,1.70658e+09,1,1,1.44761,0.222309,1.0,0.22274,20,20,g1,Loose,Loose,Loose_L1,0
4527,1.70658e+09,1,1,1.33428,0.216089,1.0,0.220001,20,20,g1,Loose,Loose,Loose_L1,0
4529,1.70658e+09,1,1,1.19642,0.201942,1.0,0.217206,20,20,g1,Loose,Loose,Loose_L1,0
4531,1.70658e+09,1,1,1.22507,0.201418,1.0,0.21640399999999999,20,20,g1,Loose,Loose,Loose_L1,0
4533,1.70658e+09,1,1,1.18356,0.19618,1.0,0.215111,20,20,g1,Loose,Loose,Loose_L1,0
4535,1.70658e+09,1,1,1.16318,0.197743,1.0,0.215111,20,20,g1,Loose,Loose,Loose_L1,0
4537,1.70658e+09,1,1,1.2813,0.212229,1.0,0.2133875,20,20,g1,Loose,Loose,Loose_L1,0
4539,1.70658e+09,1,1,1.18938,0.192122,1.0,0.2124355,20,20,g1,Loose,Loose,Loose_L1,0
4541,1.70658e+09,1,1,1.21674,0.205112,1.0,0.21087450000000002,20,20,g1,Loose,Loose,Loose_L1,0
4543,1.70658e+09,1,1,1.33123,0.213834,1.0,0.21087450000000002,20,20,g1,Loose,Loose,Loose_L1,0
4545,1.70658e+09,1,1,1.25477,0.204939,1.0,0.2092525,20,20,g1,Loose,Loose,Loose_L1,0
4547,1.70658e+09,1,1,1.28232,0.195239,1.0,0.2092525,20,20,g1,Loose,Loose,Loose_L1,0
4549,1.70658e+09,1,1,1.22347,0.201174,1.0,0.2070485,20,20,g1,Loose,Loose,Loose_L1,0
4551,1.70658e+09,1,1,1.14278,0.187147,1.0,0.2050255,20,20,g1,Loose,Loose,Loose_L1,0
