timestamp,attempted,la_pa,la_pr,lr_pa,lr_pr,inv_nf,inv_neg,r_min,r_mean,r_max,s_min,s_mean,s_max,z_min,z_mean,z_max,pv_min,pv_mean,pv_max,sv_min,sv_mean,sv_max,rv_min,rv_mean,rv_max,tv_min,tv_mean,tv_max,cnt_mean_mean,cnt_max_mean,probe_rescued,bin1_n,bin1_lapr,bin2_n,bin2_lapr,bin3_n,bin3_lapr,bin4_n,bin4_lapr,bin5_n,bin5_lapr,bin1_pv,bin1_z,bin2_pv,bin2_z,bin3_pv,bin3_z,bin4_pv,bin4_z,bin5_pv,bin5_z
1609059329.36,2792,2777,15,0,0,0,0,0.0413356431289,0.0866899459314,0.145468651364,3.08733574252e-05,0.000579317420064,0.00194429803254,3.05237477356,4.79768832327,14.6905230585,4.25185808474e-06,1.9332152861e-05,4.31113765595e-05,8.00163620959e-06,0.000121636371375,0.000382963159089,1.02255907707e-05,0.000435615066756,0.00180988859851,2.63812205845e-06,2.73382907111e-06,3.08939094549e-06,8.83999994596,15.3333333333,2,10,0,315,1,678,8,900,3,889,3,0,0,3.65720613248e-05,3.05983848196,2.38797247138e-05,4.21688527422,5.38517072735e-06,4.68358131653,1.54056405658e-05,7.03988674123
1609059329.46,2777,2769,8,0,0,0,0,0.0498977580329,0.0874454848239,0.191767828739,6.64313115876e-05,0.000773260811989,0.00331571199523,3.03695822134,4.31364468676,7.26505962413,1.40836868897e-06,2.28459730276e-05,6.03859751546e-05,8.24963973082e-06,0.000130681694727,0.000398266253026,2.25218678797e-05,0.000616970857267,0.00314160337021,2.67632897581e-06,2.76228696788e-06,3.01690131344e-06,9.14999991655,14.75,2,10,1,313,0,658,3,929,3,867,1,5.30751514902e-05,3.33033062317,0,0,1.88305381973e-05,4.60283413956,4.27168099473e-06,4.6211545518,6.03859751546e-05,3.50686079685
1609059329.57,2823,2813,10,0,0,0,0,0.0557556665534,0.0917573121415,0.133840860834,0.000125913494318,0.000615657490476,0.00143456155041,3.10344379697,4.21340094389,7.64402033293,1.97949146544e-06,2.304478801e-05,5.81773203202e-05,6.6894830352e-06,0.000222950664914,0.000399203724528,1.53264945872e-05,0.000366574724474,0.00106872307909,3.00291218394e-06,3.08731307813e-06,3.36805390014e-06,9.66000008583,17.4,1,6,0,333,0,686,6,916,3,882,1,0,0,0,0,2.9170234446e-05,3.7987149211,1.50473084427e-05,5.22089358241,1.02845480958e-05,3.67903916504
1609059329.67,2798,2786,12,0,0,0,0,0.0585046111293,0.113680714854,0.196894260071,0.000119750644166,0.000796709644253,0.00320909139931,3.069066982,5.13911265105,10.7214457244,2.5050365446e-06,2.58374144019e-05,0.000180192151968,2.59648715703e-05,0.000175658675643,0.000399780671631,1.63950932742e-06,0.000592719873844,0.00296481396227,2.394269931e-06,2.49368036475e-06,2.67776921393e-06,12.6000000437,18.3333333333,0,10,0,300,1,710,1,907,4,871,6,0,0,0.000180192151968,7.52160115467,4.4345272149e-05,3.069066982,1.08468404745e-05,5.04309168471,7.0206978014e-06,5.15105282284
1609059329.77,2800,2784,16,0,0,0,0,0.0490622224421,0.0970155708131,0.212421769986,0.000148796216345,0.000688589699152,0.00401231126075,3.02740714532,4.56142110442,8.18600616444,2.05114510472e-06,2.1815504464e-05,9.02686486983e-05,3.82850138728e-06,0.000182461443076,0.000383645648783,1.17507930742e-06,0.000481541395226,0.00381615470947,2.69424736786e-06,2.77135638567e-06,2.88690323276e-06,11.2125001624,17.25,4,13,0,322,2,674,3,894,5,897,6,0,0,2.13001801539e-05,3.19046671597,2.41247482018e-05,5.92502128258,1.15922561869e-05,4.02798489274,2.93520309293e-05,4.78113598789
1609059329.84,2776,2740,25,0,11,0,0,0.0410652231312,0.143879602275,0.425580890345,3.59872326026e-05,0.00150377048114,0.00923945110517,3.02982858374,5.09950593121,17.4251078507,7.65011081106e-07,4.57449715383e-05,0.00052210444015,1.90578066027e-06,0.000140444437626,0.000377978089218,9.23903135494e-06,0.00131554699898,0.00920022215747,1.7910812178e-06,2.0340730007e-06,2.72137659885e-06,9.84000006676,15.36,4,27,1,314,4,647,5,920,6,868,9,2.56690356786e-06,3.54497177193,6.26838924121e-05,5.59661604795,0.000123146349832,6.22311066815,3.4947059668e-05,3.41539698413,7.21196756392e-06,5.54980856345
1609059329.94,2837,2825,12,0,0,0,0,0.0275153723685,0.0909841484569,0.121725551206,4.6844996285e-05,0.000506025063401,0.00090695055344,3.03697704243,4.32874836942,6.63244521572,2.54804952227e-06,2.85455074964e-05,9.01075177034e-05,2.18210150453e-06,0.000183627254767,0.000383602536809,2.8204755558e-05,0.000291404519666,0.000716140624338,2.38720528473e-06,2.44778147086e-06,2.60255924854e-06,13.3500000636,18.5833333333,5,16,0,344,1,666,2,906,2,905,7,0,0,2.00927594655e-05,4.65808918029,3.00120421893e-05,4.60051714788,6.06104398335e-05,3.75804054195,2.0172623778e-05,4.36711083902
1609059330.04,2775,2762,13,0,0,0,0,0.0594489685891,0.106118018466,0.233799361286,0.000137721376025,0.000659712283359,0.00139718502939,3.08021164403,4.3166487577,9.23782833008,1.72334706779e-06,1.50071388193e-05,5.31607900429e-05,2.01741776531e-06,0.000164286190197,0.000390606334177,6.52028572945e-05,0.000477718009327,0.000993182100502,2.58833838733e-06,2.70094501506e-06,3.00260479363e-06,13.3384613074,18.1538461538,2,11,0,318,1,637,2,901,4,908,6,0,0,1.91817582488e-05,9.23782833008,2.73258018268e-05,3.28218429716,1.03442369539e-05,4.59087312165,1.33137491556e-05,3.65845740651
1609059330.15,2804,2797,7,0,0,0,0,0.0973758511596,0.128621865537,0.188690986049,0.000243243644768,0.000885245658389,0.00146705315286,3.17330788348,4.88848278318,8.14075637057,9.41516844991e-07,3.22120400239e-05,0.000129841292389,2.88481338605e-06,0.000168395019362,0.000315717169121,0.000104903038992,0.000681992641427,0.00124476289753,2.61579479312e-06,2.64595757635e-06,2.7175292788e-06,9.37142862592,14.7142857143,0,11,0,337,2,674,3,894,0,888,2,0,0,1.57781665714e-05,6.71345570781,6.20113186763e-05,3.51277129354,0,0,3.94699549796e-06,5.12707709301
1609059330.25,2831,2818,13,0,0,0,0,0.0481194615903,0.106436942219,0.18935169828,0.000226837326266,0.000921978441482,0.00205604583022,3.08820523789,3.88132252449,5.67751244932,2.16510222892e-06,3.26142646466e-05,0.000144460611886,3.16944922807e-06,0.000157678545798,0.000389879388884,4.2678793939e-05,0.000729025548818,0.00194692214008,2.55514580588e-06,2.66008221976e-06,3.18268417847e-06,14.1846154653,19.6153846154,4,9,0,335,0,651,2,920,4,916,7,0,0,0,0,6.44561437228e-05,3.63382988424,5.12812971703e-05,3.30070329684,1.28497091827e-05,4.28381712321
1609059330.35,2854,2843,11,0,0,0,0,0.0417869747113,0.0957107914708,0.133353245102,0.000153497457697,0.000633529908935,0.00181011079675,3.13437539293,4.06115813348,5.46252744858,2.17118616592e-06,1.89407046589e-05,6.31882149834e-05,2.15687646268e-05,0.000219813069307,0.000346043505149,4.17198398041e-05,0.000392143729093,0.00152892581356,2.55899722322e-06,2.63240587606e-06,2.84821333348e-06,12.2545453852,20,0,2,0,341,0,679,3,889,4,943,4,0,0,0,0,2.59318790642e-05,3.47002234933,2.83663065844e-05,4.46310333191,4.27172192944e-06,4.10256477315
1609059330.45,2795,2781,14,0,0,0,0,0.0631106929278,0.105816781863,0.193329440301,0.000212798636292,0.000826528992677,0.00309187026791,3.01421745824,4.06677915551,5.57174382588,1.6034450002e-06,5.52695756273e-05,0.000299643986483,2.10145988571e-06,0.000157781398502,0.000341040764889,4.21367859326e-05,0.000610844339395,0.00284475822981,2.53474178756e-06,2.63367915399e-06,2.92539044717e-06,11.2000000817,17.1428571429,1,9,0,328,1,644,5,889,4,925,4,0,0,0.000299643986483,5.05806379765,7.34454362211e-05,3.6045310285,2.07758194684e-05,4.18314099974,5.94990333007e-06,4.28040630952
1609059330.56,2830,2821,9,0,0,0,0,0.0503721469094,0.101320291801,0.243395407709,0.000189428728701,0.000579926994855,0.00102596099614,3.0185677861,4.21282791556,7.8726787418,9.71773349822e-07,3.09204744228e-05,0.000192486125266,6.04372309262e-06,0.00014569010158,0.000341831988589,0.000138055961725,0.000400734558508,0.000753723714859,2.49707834248e-06,2.58186034498e-06,2.77972904001e-06,12.3333332274,17.7777777778,2,11,0,340,1,641,0,938,5,900,3,0,0,0.000192486125266,7.8726787418,0,0,1.41181798539e-05,3.55942840562,5.06908175662e-06,4.08187682339
1609059330.66,2867,2857,10,0,0,0,0,0.050460270051,0.081959752014,0.139307533681,0.0001988808209,0.000375435924723,0.000678521728976,3.04687882799,4.45411288061,7.70173014985,2.23067072789e-06,6.13115375665e-06,1.22307776828e-05,3.20794472902e-06,0.000124472383969,0.000393831405664,4.00114195906e-05,0.000242053652913,0.0005493727443,2.6100218527e-06,2.77873408503e-06,3.16833656981e-06,14.4799999714,19,3,10,0,308,0,671,1,924,4,954,5,0,0,0,0,4.78652401691e-06,4.59060346152,7.64405224524e-06,5.42135885338,5.18976091373e-06,3.65301798622
1609059330.76,2811,2800,11,0,0,0,0,0.0379443798819,0.104614046646,0.179712282249,4.57404341718e-05,0.000682219922182,0.00260204774525,3.08288958346,5.45130181259,14.1850329025,1.68940194909e-06,1.93887985878e-05,7.77823700069e-05,8.16252952418e-06,0.000137640490185,0.000369341926963,2.50735273642e-05,0.000522622401818,0.00240268202167,2.49653403609e-06,2.56823159171e-06,2.84394238906e-06,11.4909089695,14.9090909091,0,10,0,301,3,639,1,944,1,917,6,0,0,4.79790705825e-05,4.99709327872,2.75765231333e-05,5.52219577225,1.17018977061e-05,4.35539010934,5.01019197974e-06,5.84924237012
1609059330.87,2853,2845,8,0,0,0,0,0.0739456775267,0.0949796075799,0.128567843187,0.000474608254124,0.000739458769199,0.0013812777484,3.04981509133,3.55748454488,4.29842465368,5.92201377474e-06,4.21497695346e-05,0.000255313735649,1.86629187223e-06,0.000170463164992,0.000394168526216,7.12649908555e-05,0.000524246792704,0.00136539191166,2.5283170718e-06,2.59904196865e-06,2.67488206295e-06,13.1749999523,18.75,2,14,0,288,0,668,1,965,2,918,5,0,0,0,0,0.000255313735649,3.27062869192,1.77500778157e-05,3.85324671611,9.27685299928e-06,3.49655084698
1609059330.94,2863,2845,18,0,0,0,0,0.0624219929509,0.102283004685,0.166528043153,0.000372689709832,0.000745269017461,0.00154160950474,3.01788908876,3.91757520203,6.32117601152,7.06510425255e-07,2.13185414417e-05,0.0001586590571,1.35800605182e-06,0.000134702970792,0.000394434065025,4.75373032847e-05,0.000587345666339,0.00153535761321,1.76536977866e-06,1.90183888796e-06,2.73387498444e-06,13.033333434,17.9444444444,3,8,0,323,1,630,3,980,5,922,9,0,0,2.64419778942e-05,4.73833098805,1.75235170893e-05,3.66728641578,4.2912042395e-05,3.85051911032,1.00178894238e-05,3.94706309439
1609059331.04,2891,2877,14,0,0,0,0,0.0421542478442,0.0959384924334,0.134742880483,8.41505723285e-05,0.000706438069836,0.0015428990713,3.06138660405,3.90116519115,5.55807648497,2.52105156778e-06,1.19512331472e-05,3.06245445642e-05,1.27712669747e-06,0.000206850568612,0.0003951969302,1.4890805437e-06,0.000485233582586,0.00135570245318,2.33655071294e-06,2.4026854904e-06,2.52706072698e-06,12.8571429253,18.1428571429,1,12,1,329,0,677,2,928,6,945,5,2.26222655816e-05,3.43033921786,0,0,2.54066844929e-05,3.72191185781,1.2358714134e-05,3.9513911718,3.94586893788e-06,4.00676054236
1609059331.14,2897,2887,10,0,0,0,0,0.05149602361,0.0849698863844,0.142074843157,0.000185570669839,0.000395495872555,0.000788245632725,3.17569331782,4.53305033829,7.03807438606,2.17461772634e-06,1.59144702579e-05,4.65084653901e-05,1.46595012097e-06,0.000150542985456,0.000347662157171,3.67737747114e-05,0.000226443415658,0.000542154536556,2.47583966037e-06,2.59500118331e-06,2.86574608049e-06,13.4800000191,19.9,2,13,0,311,0,605,2,1016,4,952,4,0,0,0,0,4.34437369047e-05,5.24688851974,1.40910042419e-05,4.28196051576,3.97330295043e-06,4.42722107009
1609059331.25,2899,2890,9,0,0,0,0,0.0588099080376,0.0873783491415,0.119967588481,0.000309641872449,0.00064087619861,0.00104243716417,3.027810424,3.5585737261,4.60595412758,3.07609980856e-06,2.63677936952e-05,5.67498133582e-05,8.12318160195e-06,0.000215508778033,0.000376227224077,3.99924006229e-05,0.000396414811894,0.000746036543809,2.50787249683e-06,2.58481498767e-06,2.75535903143e-06,15.0888889101,19.7777777778,2,9,0,322,0,635,2,962,0,971,7,0,0,0,0,4.40841787505e-05,3.45131907749,0,0,2.13059693936e-05,3.58921791141
1609059331.35,2923,2909,14,0,0,0,0,0.0537651787799,0.0850998011802,0.114062242864,0.000219213896875,0.000484488030872,0.00115121190291,3.01060411067,4.11221962461,7.13773837493,1.54295998299e-06,1.74519869246e-05,5.20896087057e-05,4.50582759925e-06,0.000221143494945,0.000386654821049,1.03764044143e-05,0.000243392525708,0.000732755480177,2.45409187532e-06,2.50002329422e-06,2.57498880477e-06,13.0714286055,19.2142857143,2,9,0,286,0,642,4,1005,5,981,5,0,0,0,0,1.86009531577e-05,5.12660047794,2.69392917634e-05,3.51548864642,7.04550909926e-06,3.89744592013
1609059331.45,2871,2857,14,0,0,0,0,0.0437831881117,0.0897808728061,0.132775691508,7.68644954281e-05,0.000594406471072,0.00150947378473,3.05816402852,4.05327229038,7.26686830748,3.0318082754e-06,2.00729439892e-05,4.49885414225e-05,3.08219490977e-06,0.000157041845404,0.000339349890394,2.83034217969e-05,0.00041460501185,0.0012161250007,2.60061845893e-06,2.68666982815e-06,2.86365264781e-06,10.7571427652,17.9285714286,0,12,0,278,2,636,3,979,5,966,4,0,0,2.1344194011e-05,4.40983150257,4.12000976594e-05,4.72437030139,1.49378061174e-05,3.40355104896,1.00108760654e-05,4.18382072782
1609059331.55,2872,2863,9,0,0,0,0,0.0394621807956,0.0903671083121,0.111730000282,7.20698364695e-05,0.000534021243544,0.000955576135884,3.03847043884,4.30803081347,6.96953088799,4.21755607548e-06,5.26400832603e-05,0.000172460004114,5.76677540214e-06,0.000210381149566,0.000398966852362,3.94015569488e-06,0.000268483467036,0.000741388169104,2.48504917126e-06,2.51654368281e-06,2.56934083451e-06,9.28888887829,15.8888888889,2,11,0,281,1,624,3,1001,3,955,2,0,0,0.000172460004114,3.32135871742,4.35014640672e-05,5.11303343539,1.36657497737e-05,4.04814932029,6.48995518527e-05,3.98368516836
1609059331.66,2899,2889,10,0,0,0,0,0.0561320270596,0.0899102532853,0.120341309176,0.000315304380083,0.00056171933336,0.00143858977519,3.0288451068,4.07949809121,5.55768595476,4.57637092659e-06,3.04927975059e-05,8.63415878945e-05,4.30723075225e-05,0.000285272751331,0.000391850541015,8.53303058967e-06,0.0002433786783,0.00108723648599,2.51620750152e-06,2.57510622364e-06,2.69512415571e-06,9.59999995232,17.1,2,13,0,305,2,668,4,936,1,977,3,0,0,3.22479636712e-05,4.61538731054,2.6361025052e-05,4.16092369492,3.60444408977e-05,3.0288451068,3.29811688702e-05,3.96388880152
1609059331.77,2900,2891,9,0,0,0,0,0.0671920275005,0.104287085932,0.149031879125,0.000168239252602,0.000741770668275,0.00147098503265,3.10893548528,4.22098628078,7.38022056728,9.71220210165e-06,5.96866742618e-05,0.000248794926051,5.55519717085e-06,0.000194485276598,0.000391922626166,0.000150152068747,0.000484696631185,0.00131412271715,2.81978458196e-06,2.90208622958e-06,3.22104767396e-06,8.97777777248,16.4444444444,1,8,0,282,2,645,2,968,5,997,0,0,0,0.000150279856931,3.60763289816,5.30452383805e-05,5.71781532362,2.61059755467e-05,3.8675960167,0,0
1609059331.87,2914,2905,9,0,0,0,0,0.0440927151976,0.0897027384211,0.116918555695,0.000186325608394,0.000495935835631,0.000957547793516,3.03308949818,4.379679685,7.607763388,2.17154477906e-06,1.00790813075e-05,5.18274274476e-05,2.48023293976e-05,0.000167038805087,0.000352835867364,2.02723448204e-05,0.000316228695904,0.000927833933013,2.50559843711e-06,2.5892533321e-06,2.73998632673e-06,15.4444443385,20,3,10,0,257,0,640,1,969,2,1038,6,0,0,0,0,5.18274274476e-05,4.14465227546,7.25490043697e-06,3.22436128408,4.06241724093e-06,4.80395705357
1609059331.97,2917,2904,13,0,0,0,0,0.0590401878175,0.110466708093,0.280985041119,0.000115756307854,0.000910071353658,0.00269876990611,3.07909308091,4.20693905884,8.19754782164,4.14155648962e-06,4.58144452987e-05,0.000161072584873,4.34053079308e-06,0.000235420872546,0.000369287035249,8.46540893688e-06,0.000626527564713,0.00223239049501,2.19481850178e-06,2.30847110115e-06,2.95933474641e-06,10.8307690987,16.4615384615,2,6,0,287,2,642,3,965,3,1017,5,0,0,3.00256930809e-05,3.63386265161,4.59850112701e-05,3.42194337826,7.81067808139e-05,5.56181092572,3.26522052937e-05,4.09424390997
1609059332.04,2937,2921,16,0,0,0,0,0.0535189415455,0.0902519145003,0.17024835689,0.000175706019659,0.000500422606289,0.00166958781337,3.03504386192,4.39488193946,8.06034110568,2.1123166156e-06,1.84996784356e-05,7.92359475845e-05,2.72969677947e-06,0.000171084787329,0.000390957862305,8.95571514945e-06,0.000309073277279,0.00125951130433,1.69681718228e-06,1.76486324582e-06,1.86303915739e-06,13.787499994,19,2,7,0,282,0,630,3,966,4,1052,9,0,0,0,0,3.82944472189e-05,3.526570891,2.90563479847e-05,5.28545385483,7.2095690416e-06,4.28850921544
1609059332.14,2898,2893,5,0,0,0,0,0.0819927564158,0.117146131276,0.134935893566,0.000711768279931,0.00117486367937,0.00190138793666,3.00521752736,3.56491921105,4.31292842211,4.80082650937e-06,1.60985542247e-05,3.21174712798e-05,7.57389658018e-06,0.000197078449568,0.000341607324207,0.000337054958032,0.000959294836822,0.00185693181111,2.36523979163e-06,2.39183875084e-06,2.47361263504e-06,12.6,20,1,18,0,257,0,643,0,946,4,1034,1,0,0,0,0,0,0,1.81549449751e-05,3.67409252081,7.87299122325e-06,3.12822597203
1609059332.24,2906,2896,10,0,0,0,0,0.0390567754554,0.0820881037189,0.139656778216,3.32846754894e-05,0.000648829535538,0.00191727643691,3.04042438335,3.74976113419,6.769774791,1.28091618129e-06,1.53424903765e-05,8.97293287361e-05,5.79440540193e-06,0.000181983566961,0.000344173472154,2.05827929253e-05,0.000448913261418,0.00160791722281,2.53024180819e-06,2.59021678329e-06,2.65736627872e-06,13.8599999428,18.3,2,15,0,271,0,617,2,964,2,1039,6,0,0,0,0,4.77168328355e-05,3.34058205841,1.09988039946e-05,3.51881291057,5.99893835087e-06,3.96313690066
1609059332.34,2904,2893,11,0,0,0,0,0.0506092327421,0.11100033619,0.218530078184,0.000249486572504,0.0010351695502,0.00268135717224,3.09163541161,3.65119522766,5.09673460615,1.30165232244e-06,2.2577415745e-05,8.54883532333e-05,2.52177132788e-06,0.00023213930823,0.000384389819808,1.72109060245e-05,0.00077773474202,0.00250321072718,2.60924388039e-06,2.71808420122e-06,2.91655450252e-06,12.199999961,17.8181818182,1,13,0,263,1,608,2,1022,4,998,4,0,0,7.89584948246e-05,5.09673460615,1.38242834858e-05,3.17968534063,3.22356564995e-05,3.75897674039,3.2004713501e-06,3.41778381383
1609059332.45,2907,2896,11,0,0,0,0,0.0658823378524,0.0995354082578,0.144144602904,0.000398989216769,0.000695147290228,0.000940798529791,3.00849922034,3.84372378668,5.52448230088,3.32630141653e-06,1.37792395134e-05,3.83561051794e-05,2.54205792402e-06,0.000236646113372,0.000381988986812,7.44509177456e-06,0.000441977336832,0.000793521655361,2.54629635178e-06,2.74460051148e-06,3.01537575635e-06,13.9090908007,18.8181818182,4,16,0,256,1,625,1,1019,3,991,6,0,0,3.70084304383e-05,4.72204041663,1.54857533978e-05,4.11691297935,1.82535642747e-05,3.45948911907,7.38612633119e-06,3.84392348338
1609059332.55,2937,2931,6,0,0,0,0,0.0689693693461,0.0977305296784,0.141440180031,0.000193902427248,0.000745199646858,0.00137685829823,3.05274351347,3.95115763136,5.61171232634,2.1029483442e-06,1.2226964145e-05,3.85875753981e-05,2.81292156061e-05,0.000157796403332,0.000382964188236,0.000160851527384,0.000572488110505,0.00133015227717,2.60615313233e-06,2.68816887547e-06,2.78260389882e-06,11.1000000238,14.3333333333,1,17,0,276,2,614,0,1054,1,976,3,0,0,2.71982650477e-05,3.45422622893,0,0,4.38845101232e-06,4.05061876578,4.85893458734e-06,4.24929152151
1609059332.65,2905,2900,5,0,0,0,0,0.0365522029235,0.0865865188472,0.107260266107,0.000117475694402,0.000517345791931,0.000945302244688,3.09967603243,4.69958745329,9.49445048431,5.3310800789e-06,1.64317525773e-05,3.17236827724e-05,2.7692570895e-05,0.000194205500395,0.000386503334924,8.11312349408e-05,0.000304199632264,0.000549774538677,2.45127304288e-06,2.50890669504e-06,2.58961702327e-06,11.6,19.2,1,15,0,266,0,593,0,1007,4,1024,1,0,0,0,0,0,0,1.92069207019e-05,3.50087169554,5.3310800789e-06,9.49445048431
1609059332.76,2929,2921,8,0,0,0,0,0.0830901555341,0.10708100841,0.140096800857,0.000288788791486,0.000950227107593,0.00212882421609,3.03639534727,3.78374873814,6.47697656691,2.87306258692e-06,2.07413098296e-05,6.72091859007e-05,4.9422259413e-06,0.000125201864982,0.000381174404475,0.000260489545932,0.000801616575164,0.00211657762749,2.49973350556e-06,2.66735761772e-06,3.10054511507e-06,11.8000000715,17.25,1,10,0,288,0,623,2,964,3,1044,3,0,0,0,0,5.62735411847e-05,3.6275908024,1.13582249477e-05,3.39476547516,6.43624047475e-06,4.27683729162
1609059332.86,2914,2906,8,0,0,0,0,0.0430009838881,0.0873586452892,0.139854351694,7.74845736455e-05,0.000672720777269,0.00132880656928,3.15373406644,3.65152551729,4.88506974682,2.64317574753e-06,1.02884704833e-05,3.57872220879e-05,4.42886953539e-06,0.000207229893735,0.000398961169698,6.46072612084e-05,0.000452492342497,0.00121163111008,2.49522257123e-06,2.71007055344e-06,2.95169690504e-06,12.6749998629,18.375,0,11,0,281,1,546,0,1019,4,1057,3,0,0,2.64317574753e-06,3.21643903001,0,0,1.64055059949e-05,3.40645679515,4.68085471326e-06,4.12331264257
1609059332.96,2967,2960,7,0,0,0,0,0.078224660584,0.109438301194,0.142192327643,0.000431342231032,0.000825850893387,0.00205811916547,3.13430247118,4.23642036305,6.5418564093,1.38323150701e-06,2.66498638544e-05,7.50494733563e-05,7.4735350921e-06,0.000265780331281,0.00039376510717,6.86789917182e-06,0.000530844319677,0.00169684154324,2.44201560346e-06,2.57637857541e-06,2.87075025814e-06,7.68571421078,12.2857142857,0,8,1,295,1,550,2,1014,2,1100,1,7.50494733563e-05,3.13430247118,4.15214111659e-05,6.5418564093,1.78568456554e-05,3.24977307614,1.33084507281e-05,3.84636227777,7.64756969183e-06,5.78651295305
1609059333.07,2901,2890,11,0,0,0,0,0.0532966217724,0.0905460703143,0.18189436529,0.000149574114789,0.000733220494432,0.0029584162491,3.04155444174,3.75295325974,5.25743863162,1.34779828811e-06,2.28846649913e-05,8.4187840442e-05,6.84147854549e-06,0.000149048561314,0.00038847150831,1.97555597833e-05,0.000558745549426,0.00288240014953,2.44254049477e-06,2.54171870041e-06,2.73019166539e-06,11.2727272727,19.3636363636,0,13,0,291,1,556,2,1015,7,1026,1,0,0,3.98678731116e-05,3.34417969896,2.02673187773e-05,3.22982875903,2.428300085e-05,4.02070918731,1.34779828811e-06,3.33368432891
1609059333.14,2951,2942,9,0,0,0,0,0.057999679925,0.101208014991,0.164794770956,0.000221116681654,0.000561845455132,0.00194182182523,3.57927291708,4.70439924223,6.27009328193,1.98944382709e-06,1.49093164067e-05,3.35254878522e-05,5.81996606413e-06,0.000140882218191,0.000365371177106,5.09076709166e-05,0.000404252858462,0.00190688329804,1.6838784313e-06,1.80106207297e-06,1.90050413407e-06,11.7555554178,18.2222222222,0,12,0,302,1,634,1,990,5,1013,2,0,0,1.10711355597e-05,4.53871486875,3.075332012e-05,5.78810034223,1.70824699836e-05,4.30625993785,3.47352103141e-06,5.24073913991
1609059333.24,2945,2938,7,0,0,0,0,0.0555509167235,0.119875458369,0.350633107469,0.000223295246079,0.00114848635335,0.00523575519531,3.03369273564,4.08686382884,5.93510629392,1.88236996813e-06,6.17613921065e-05,0.000376592608379,2.86899513551e-05,0.000181209614126,0.000373282644732,4.60586141386e-05,0.000903266673705,0.00448358870825,2.15878834341e-06,2.24867341164e-06,2.36315360087e-06,11.2000000817,17.7142857143,1,15,0,279,1,622,3,1002,1,1027,2,0,0,1.65590038425e-05,3.03369273564,0.000129791166842,4.17447962789,9.91063772882e-06,3.05896827375,8.24330132463e-06,4.99597345442
1609059333.34,2903,2894,9,0,0,0,0,0.0801559798031,0.106610601498,0.132330131414,0.000160458239007,0.00076950495153,0.00187039110648,3.00538627077,4.47287401194,6.32783164993,2.32359315292e-06,2.36302139052e-05,8.95550086907e-05,2.72024367188e-06,0.000192499878928,0.00035982195808,3.88474526968e-05,0.000550881298178,0.00178146230321,2.36065658557e-06,2.49356051894e-06,2.77527814961e-06,13.5777777566,18.7777777778,1,18,0,283,0,604,2,980,3,1018,4,0,0,0,0,4.67214411262e-05,5.28191391235,1.26793668046e-05,4.97030222021,2.02977356202e-05,3.69528290554
1609059333.44,2909,2902,7,0,0,0,0,0.060649647685,0.0950383451351,0.13665845335,0.000224940399013,0.00069542048556,0.00149618301659,3.08787665666,3.82125770335,5.96738690343,2.21149977619e-06,1.73424780961e-05,7.70764118745e-05,5.9446916957e-06,0.000184278867753,0.000378713200266,2.75535169285e-05,0.000491055131597,0.00137036853882,2.56059284062e-06,2.74400811446e-06,3.00513276963e-06,12.685714313,20,2,12,0,260,0,636,1,1028,5,973,1,0,0,0,0,3.21604702251e-06,5.96738690343,2.30368249057e-05,3.53870807267,2.99717512171e-06,3.08787665666
1609059333.55,2846,2831,15,0,0,0,0,0.0647447678387,0.102144523684,0.16975904965,0.000294160291809,0.000798659749901,0.00236389211828,3.03286339705,3.89989439244,7.47668538294,5.8074617324e-06,3.99014861414e-05,0.000148674433426,4.93427423284e-05,0.000242634002084,0.000390564159608,3.78622365764e-05,0.000513384774742,0.00227080032577,2.52947373063e-06,2.73948693262e-06,2.93069357002e-06,8.0266667366,16.4,1,37,0,376,2,601,7,958,5,874,1,0,0,4.70410158519e-05,5.2601880085,4.27935821949e-05,3.7716515915,1.12421503254e-05,3.56661597279,0.000148674433426,3.74339886508
1609059333.65,2754,2743,11,0,0,0,0,0.0593636862001,0.11067410215,0.173288531189,0.000271083918002,0.00096559987695,0.00298185348945,3.12133895972,4.06062183282,6.78295682656,1.91612001814e-06,1.44839862042e-05,6.0759048884e-05,5.47940141697e-06,0.000161651361386,0.000332560642168,3.19019800186e-05,0.00078671175949,0.00297147636776,2.55304234095e-06,2.75276987004e-06,2.98160025848e-06,14.0545454025,19.1818181818,0,22,0,355,0,631,3,930,1,816,7,0,0,0,0,4.3459212411e-06,3.56213666274,1.7515002996e-05,3.17223610416,1.83958687896e-05,4.40117058124
1609059333.75,2888,2879,9,0,0,0,0,0.0644640523467,0.108652594722,0.170481001648,0.000198833794638,0.00100498917131,0.00297154669644,3.05542812529,3.94426037113,6.89562345119,1.05970516952e-06,1.28707897134e-05,4.51151073109e-05,4.01731908343e-06,0.000251996526964,0.000395515224214,1.96806777748e-05,0.000737271236309,0.00289276603344,2.58817118343e-06,2.85061832249e-06,3.53327890579e-06,13.8888887829,19.6666666667,1,13,0,300,0,628,0,991,4,956,5,0,0,0,0,0,0,2.0068516518e-05,3.87794048623,7.11260826978e-06,3.99731627904
